what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330944448137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330944639120
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1330944643210
started,bundle,org.eclipse.equinox.p2.ui,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.ui",1330944643256
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1330944643659
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1330944643676
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1330944643692
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1330944643779
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1330944643841
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1330944643844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330944643902
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110815-1419,"org.eclipse.equinox.p2.extensionlocation",1330944645322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330944674957
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.install",1330944674972
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1330944676233
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1330944676258
opened,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1330944677482
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1330944677519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.help.quickStartAction",1330944677737
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1330944686983
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1330944687014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330944690176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330944699065
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.help.aboutAction",1330944699069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330944701810
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330944878439
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.install",1330944878449
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1330944887327
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1330944893170
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1330944896070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330944898419
started,bundle,org.eclipse.wb.swing,1.3.0.r37x201202021417,"org.eclipse.wb.swing",1330944925634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330944976011
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1330944976018
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1330944976320
started,bundle,org.eclipse.wb.swing.databinding,1.3.0.r37x201202021417,"org.eclipse.wb.swing.databinding",1330944976391
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1330944976809
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1330944977180
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1330944977194
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1330944992713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330944993049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330944996094
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1330944996188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945004527
started,bundle,org.eclipse.wb.runtime.lib,1.3.0.r37x201202052311,"org.eclipse.wb.runtime.lib",1330945004660
started,bundle,org.eclipse.wb.swing.FormLayout,1.3.0.r37x201202021417,"org.eclipse.wb.swing.FormLayout",1330945004771
started,bundle,org.eclipse.wb.core.databinding,1.3.0.r37x201202052311,"org.eclipse.wb.core.databinding",1330945004986
started,bundle,org.eclipse.wb.swing.jsr296,1.3.0.r37x201202021417,"org.eclipse.wb.swing.jsr296",1330945005761
started,bundle,org.eclipse.wb.swing.MigLayout.lib,1.3.0.r37x201202021417,"org.eclipse.wb.swing.MigLayout.lib",1330945006777
started,bundle,org.eclipse.wb.swing.MigLayout,1.3.0.r37x201202021417,"org.eclipse.wb.swing.MigLayout",1330945006779
started,bundle,org.eclipse.wb.swing.java6,1.3.0.r37x201202021417,"org.eclipse.wb.swing.java6",1330945006785
started,bundle,org.eclipse.wb.layout.group,1.3.0.r37x201202060028,"org.eclipse.wb.layout.group",1330945006793
started,bundle,org.eclipse.wb.swing.FormLayout.lib,1.3.0.r37x201202021417,"org.eclipse.wb.swing.FormLayout.lib",1330945006939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945007133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945094582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945212665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945218261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945229290
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1330945230957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945231902
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945351306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945356531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945369397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945372089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945385518
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1330945390924
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1330945394692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945398108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945405007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1330945411691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945415634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945419532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945421745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945450915
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1330945452884
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1330945455115
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1330945458479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945461116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945463761
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1330945466933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945468051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945471808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945473007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945588914
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1330945590132
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1330945592137
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1330945593750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945594806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945598667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1330945601176
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945602262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945606696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945608910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945669381
started,bundle,org.eclipse.wb.os,1.3.0.r37x201202052311,"org.eclipse.wb.os",1330945855028
started,bundle,org.eclipse.wb.os.win32,1.3.0.r37x201202052311,"org.eclipse.wb.os.win32",1330945855074
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1330945883595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945886492
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1330945886515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945895317
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1330945897939
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1330945930507
activated,view,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1330945943071
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1330945946955
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1330945959266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1330945963019
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1330945995003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945995041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945995418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330945999986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330946001130
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1330946021477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1330946024949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330946426818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330949412514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330949486708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330949550095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1330949607061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330949607091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330949607546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1330949632867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330949632897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330949633298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330949646828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330949667407
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330949669168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330949751871
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1330949758003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330949758031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330949758386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330949829042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330949829555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330949851334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330950087154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330950098897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330950176917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330950183154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330950186083
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1330950187306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1330950188893
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1330950190427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330950191070
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330950197315
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1330950297936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330950297964
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330950298410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330950338951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330950341056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330950410615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330950415377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1330950433429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330950435133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330950443255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330950449196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330950479814
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1330950502602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330950505065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330950541575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330950543102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330951123703
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1330951139078
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1330951140965
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1330951154479
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1330951155962
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1330951161452
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1330951172574
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1330951172701
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1330951180266
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1330951182006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330951185057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330951188888
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1330951219007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1330951226585
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1330951236796
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1330951241132
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1330951537492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330951539481
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330951560986
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1330951710070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330951712325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330951718407
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330951719456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330951720362
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1330951796045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330951873217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330951874942
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1330951977981
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330951979992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330951987256
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1330951999433
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952003323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952017920
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1330952019538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952021463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952025736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952039831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952052942
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1330952054208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952055643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952066853
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1330952086369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952089446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952094311
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952097559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952114100
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1330952115307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952117236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952122759
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1330952136953
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1330952149212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952150860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952170197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1330952176103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952180500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952189701
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1330952209879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1330952225353
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1330952230287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1330952257811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1330952292020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952293546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952298145
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1330952361227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1330952363985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1330952365961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952503593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952512386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952527390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952584868
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1330952586681
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1330952589193
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1330952593593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952596794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952600573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952627558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952632795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952649791
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952653130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952665582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952681973
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1330952683323
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1330952685124
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1330952686430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952687313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952691280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952710611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952803880
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1330952805302
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1330952807037
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1330952808670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952810960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952817169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952835124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330952841256
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1330952858248
